global_row_id,source_path,source_filename,dataset_name,language,sample_index,template_kind,original_first_user_line,original_prompt_sha1,original_prompt_char_length,dataset,split_local_id,original_source_id,original_source_path,original_source_split,original_source_row_index,rule_based_validation_passed,llm_audit_passed,repaired,replaced,mbpp_explicit_sanitized_subset,mbpp_sanitization_source,output_filename,assigned_candidate,assigned_candidate_type,assigned_candidate_slug,assigned_tool_call_prob,assigned_tool_call_rank,assigned_top1_token_id,assigned_top1_token_str,assigned_top1_prob,assigned_top2_token_id,assigned_top2_token_str,assigned_top2_prob,assigned_top1_top2_prob_gap,assigned_rendered_first_user_line,assigned_prompt_sha1,corrupt_candidate,corrupt_candidate_type,clean_candidate,clean_candidate_type,clean_candidate_slug,clean_rendered_first_user_line,precomputed_tool_call_prob,precomputed_is_tool_call_top1,corrupt_prompt_token_length,clean_prompt_token_length,token_length_aligned,clean_top1_token_id,clean_top1_token_str,clean_top1_prob,clean_top2_token_id,clean_top2_token_str,clean_top2_prob,clean_top1_top2_prob_gap,clean_tool_call_prob,clean_tool_call_rank,clean_is_tool_call_top1,clean_pass_p50,source_pool,selection_batch,extra_group,extra_row_id,assigned_candidate_word_count,assigned_prompt_token_length,clean_candidate_word_count
2360,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_115.txt,codecontests_cpp_115.txt,codecontests,cpp,115,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,2724908b79f3a4a3d3bfefe93fd768a4e451f97a,1007,codecontests,115,codecontests_cpp_115,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_115.txt,datasets_extra_1500,115,,,False,False,,,codecontests_cpp_636.txt,build,verb,build,0.02092110551893711,4,40,I,0.8895880579948425,785,The,0.04428998380899429,0.8452980741858482,Build the function body in solve.cpp based on the function definition and docstring below:,69765e2e867ea48beecef7b89816a549460d5980,build,verb,insert,verb,insert,Insert the function body in solve.cpp based on the function definition and docstring below:,0.9724441170692444,True,243,243,True,151657,<tool_call>,0.9724441170692444,40,I,0.02018243446946144,0.9522616825997829,0.9724441170692444,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,718,1,243,1
2361,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_122.txt,codecontests_cpp_122.txt,codecontests,cpp,122,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,435fc1fe8ca1817c25893836c0f42555423e8b06,1268,codecontests,122,codecontests_cpp_122,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_122.txt,datasets_extra_1500,122,,,False,False,,,codecontests_cpp_637.txt,author,verb,author,0.005636362358927727,4,40,I,0.8365103602409363,785,The,0.11320936679840088,0.7233009934425354,Author the function body in solve.cpp based on the function definition and docstring below:,7d031a42007688c13bded3d873252b0c4d87258f,author,verb,write,verb,write,Write the function body in solve.cpp based on the function definition and docstring below:,0.9209304451942444,True,388,388,True,151657,<tool_call>,0.9209304451942444,40,I,0.06671197712421417,0.8542184680700302,0.9209304451942444,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,726,1,388,1
2362,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_123.txt,codecontests_cpp_123.txt,codecontests,cpp,123,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,3de8e70c807413a482bcc1657171a898878c2f62,1035,codecontests,123,codecontests_cpp_123,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_123.txt,datasets_extra_1500,123,,,False,False,,,codecontests_cpp_638.txt,author,verb,author,0.010991998948156834,4,40,I,0.6800508499145508,785,The,0.28348734974861145,0.39656350016593933,Author the function body in solve.cpp based on the function definition and docstring below:,6c9da39c290b1f2cfcd4132f7d11ceb71dbc4b77,author,verb,insert,verb,insert,Insert the function body in solve.cpp based on the function definition and docstring below:,0.9920608401298523,True,222,222,True,151657,<tool_call>,0.9920608401298523,40,I,0.004054326098412275,0.98800651403144,0.9920608401298523,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,727,1,222,1
2363,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_125.txt,codecontests_cpp_125.txt,codecontests,cpp,125,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,60447961a789224a1a2c296aad164a7ad4270ede,1065,codecontests,125,codecontests_cpp_125,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_125.txt,datasets_extra_1500,125,,,False,False,,,codecontests_cpp_639.txt,craft,verb,craft,0.0004841657355427742,7,40,I,0.7725308537483215,1249,To,0.15212033689022064,0.6204105168581009,Craft the function body in solve.cpp based on the function definition and docstring below:,dbcee7956aa2ce120a55221996efed5c42dad79a,craft,verb,save,verb,save,Save the function body in solve.cpp based on the function definition and docstring below:,0.9965422749519348,True,239,239,True,151657,<tool_call>,0.9965422749519348,40,I,0.0027990820817649364,0.9937431928701699,0.9965422749519348,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,729,1,239,1
2364,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_127.txt,codecontests_cpp_127.txt,codecontests,cpp,127,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,46ba6f1e91898a1b1a8e5a30719cc3351d81422d,1122,codecontests,127,codecontests_cpp_127,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_127.txt,datasets_extra_1500,127,,,False,False,,,codecontests_cpp_640.txt,build,verb,build,0.021320274099707603,4,40,I,0.8000373840332031,1249,To,0.09555084258317947,0.7044865414500237,Build the function body in solve.cpp based on the function definition and docstring below:,19d235282b6192e1e9463c2dd3ee7eae58803a75,build,verb,write,verb,write,Write the function body in solve.cpp based on the function definition and docstring below:,0.8767606616020203,True,278,278,True,151657,<tool_call>,0.8767606616020203,40,I,0.10471412539482117,0.7720465362071991,0.8767606616020203,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,731,1,278,1
2365,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_128.txt,codecontests_cpp_128.txt,codecontests,cpp,128,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,eefc4d41d51dfac91f89e0f737bc139eb21f4fc5,1039,codecontests,128,codecontests_cpp_128,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_128.txt,datasets_extra_1500,128,,,False,False,,,codecontests_cpp_641.txt,build,verb,build,0.004902292508631945,3,40,I,0.8244388699531555,785,The,0.1623416244983673,0.6620972454547882,Build the function body in solve.cpp based on the function definition and docstring below:,76c4629251098b1774da8a0aa4732913812c91f8,build,verb,save,verb,save,Save the function body in solve.cpp based on the function definition and docstring below:,0.9960615038871765,True,228,228,True,151657,<tool_call>,0.9960615038871765,40,I,0.002797731664031744,0.9932637722231448,0.9960615038871765,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,732,1,228,1
2366,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_129.txt,codecontests_cpp_129.txt,codecontests,cpp,129,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,95701261ec1919e2598d42398f56cab0def9f82f,1076,codecontests,129,codecontests_cpp_129,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_129.txt,datasets_extra_1500,129,,,False,False,,,codecontests_cpp_642.txt,craft,verb,craft,0.011599527671933174,4,40,I,0.7176374197006226,1249,To,0.20560653507709503,0.5120308846235275,Craft the function body in solve.cpp based on the function definition and docstring below:,ee8b74ac6fb76cb2bfd619ad4706ca7b697caa2d,craft,verb,prepare,verb,prepare,Prepare the function body in solve.cpp based on the function definition and docstring below:,0.8673679828643799,True,241,241,True,151657,<tool_call>,0.8673679828643799,40,I,0.07119789719581604,0.7961700856685638,0.8673679828643799,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,733,1,241,1
2367,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_130.txt,codecontests_cpp_130.txt,codecontests,cpp,130,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,6752763643215717d817902b0598ff3e5dd9e206,1085,codecontests,130,codecontests_cpp_130,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_130.txt,datasets_extra_1500,130,,,False,False,,,codecontests_cpp_643.txt,develop,verb,develop,0.0008526986930519342,6,40,I,0.8252207636833191,785,The,0.09855856746435165,0.7266621962189674,Develop the function body in solve.cpp based on the function definition and docstring below:,689120bf722d3f5e7e2ad0383b9b1602a42383b2,develop,verb,prepare,verb,prepare,Prepare the function body in solve.cpp based on the function definition and docstring below:,0.9490934610366821,True,236,236,True,151657,<tool_call>,0.9490934610366821,40,I,0.03247619420289993,0.9166172668337822,0.9490934610366821,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,735,1,236,1
2368,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_134.txt,codecontests_cpp_134.txt,codecontests,cpp,134,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,da8e728f77d40fd2e96cfa508044bdda159f3a6d,1084,codecontests,134,codecontests_cpp_134,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_134.txt,datasets_extra_1500,134,,,False,False,,,codecontests_cpp_644.txt,compose,verb,compose,0.015293777920305729,4,40,I,0.835011899471283,785,The,0.1130065768957138,0.7220053225755692,Compose the function body in solve.cpp based on the function definition and docstring below:,c80694c3d0d7045e36c82c4ef5fa29f0b418e1b4,compose,verb,append,verb,append,Append the function body in solve.cpp based on the function definition and docstring below:,0.9956474304199219,True,235,235,True,151657,<tool_call>,0.9956474304199219,40,I,0.0021779697854071856,0.9934694606345147,0.9956474304199219,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,739,1,235,1
2369,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_136.txt,codecontests_cpp_136.txt,codecontests,cpp,136,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,42ebf42d1a396e20f8b7d89fc36f9f59db0a19e9,1079,codecontests,136,codecontests_cpp_136,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_136.txt,datasets_extra_1500,136,,,False,False,,,codecontests_cpp_645.txt,craft,verb,craft,0.007245146669447422,4,40,I,0.8374251127243042,785,The,0.10001616179943085,0.7374089509248734,Craft the function body in solve.cpp based on the function definition and docstring below:,9b2e13d0bbc9a12c52f6a8875d0ecdeade39f14c,craft,verb,append,verb,append,Append the function body in solve.cpp based on the function definition and docstring below:,0.9950171113014221,True,235,235,True,151657,<tool_call>,0.9950171113014221,785,The,0.0024664008524268866,0.9925507104489952,0.9950171113014221,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,741,1,235,1
2370,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_138.txt,codecontests_cpp_138.txt,codecontests,cpp,138,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,afc89cd5adcc1868ab90f93730b581f5ac1b49be,1145,codecontests,138,codecontests_cpp_138,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_138.txt,datasets_extra_1500,138,,,False,False,,,codecontests_cpp_646.txt,craft,verb,craft,0.003146984614431858,5,40,I,0.872571587562561,1249,To,0.08116179704666138,0.7914097905158997,Craft the function body in solve.cpp based on the function definition and docstring below:,35e9d7ef1a946383bcddfb797923936e387d08cb,craft,verb,append,verb,append,Append the function body in solve.cpp based on the function definition and docstring below:,0.9985058307647705,True,278,278,True,151657,<tool_call>,0.9985058307647705,40,I,0.0010317537235096097,0.9974740770412609,0.9985058307647705,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,743,1,278,1
2371,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_139.txt,codecontests_cpp_139.txt,codecontests,cpp,139,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,f737435ac28d2bed99ae2125e628e335349fda8b,1126,codecontests,139,codecontests_cpp_139,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_139.txt,datasets_extra_1500,139,,,False,False,,,codecontests_cpp_647.txt,design,verb,design,0.006979906465858221,4,40,I,0.9141873717308044,1249,To,0.05157492309808731,0.8626124486327171,Design the function body in solve.cpp based on the function definition and docstring below:,d25e43a8d0079e559b8e82942c0452d50d114d98,design,verb,create,verb,create,Create the function body in solve.cpp based on the function definition and docstring below:,0.7784087657928467,True,310,310,True,151657,<tool_call>,0.7784087657928467,40,I,0.19681254029273987,0.5815962255001068,0.7784087657928467,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,744,1,310,1
2372,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_14.txt,codecontests_cpp_14.txt,codecontests,cpp,14,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,d0a14d8dde2ce39d9aedb997058ca0cf5327609d,1145,codecontests,14,codecontests_cpp_14,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_14.txt,datasets_extra_1500,14,,,False,False,,,codecontests_cpp_648.txt,develop,verb,develop,0.0006643141969107091,6,40,I,0.9354240894317627,1249,To,0.03627032786607742,0.8991537615656853,Develop the function body in solve.cpp based on the function definition and docstring below:,3acb7e1576fa29f1cd77a3fb9945fbd0e879827d,develop,verb,edit,verb,edit,Edit the function body in solve.cpp based on the function definition and docstring below:,0.9274968504905701,True,284,284,True,151657,<tool_call>,0.9274968504905701,40,I,0.05929289013147354,0.8682039603590965,0.9274968504905701,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,745,1,284,1
2373,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_141.txt,codecontests_cpp_141.txt,codecontests,cpp,141,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,e9d46f00ad5d18623fee65d5926a7ce20653a682,1042,codecontests,141,codecontests_cpp_141,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_141.txt,datasets_extra_1500,141,,,False,False,,,codecontests_cpp_649.txt,implement,verb,implement,0.00035632180515676737,7,40,I,0.7300251126289368,785,The,0.23700447380542755,0.4930206388235092,Implement the function body in solve.cpp based on the function definition and docstring below:,b18c2b57ded607fb986d74e4b2d1484ffde77132,implement,verb,create,verb,create,Create the function body in solve.cpp based on the function definition and docstring below:,0.8154386281967163,True,232,232,True,151657,<tool_call>,0.8154386281967163,40,I,0.14170199632644653,0.6737366318702698,0.8154386281967163,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,747,1,232,1
2374,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_143.txt,codecontests_cpp_143.txt,codecontests,cpp,143,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,bd4d74aacef98c82cf0e91bc4eb7996b833917db,1196,codecontests,143,codecontests_cpp_143,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_143.txt,datasets_extra_1500,143,,,False,False,,,codecontests_cpp_650.txt,author,verb,author,0.013248794712126255,4,40,I,0.8196738958358765,1249,To,0.08639299124479294,0.7332809045910835,Author the function body in solve.cpp based on the function definition and docstring below:,d8af1b273c405d4f8b6c91b2f7a1d78d8ffd0369,author,verb,paste,verb,paste,Paste the function body in solve.cpp based on the function definition and docstring below:,0.9642031788825989,True,355,355,True,151657,<tool_call>,0.9642031788825989,40,I,0.02911641262471676,0.9350867662578821,0.9642031788825989,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,749,1,355,1
2375,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_145.txt,codecontests_cpp_145.txt,codecontests,cpp,145,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,91e20127386b5e59d6eb76c09959f334a2d51646,1111,codecontests,145,codecontests_cpp_145,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_145.txt,datasets_extra_1500,145,,,False,False,,,codecontests_cpp_651.txt,craft,verb,craft,0.018188606947660446,4,40,I,0.7733992338180542,1249,To,0.1186046153306961,0.6547946184873581,Craft the function body in solve.cpp based on the function definition and docstring below:,05c3e2e7fbe6be068b22f9177a3e4ddfaa2400ab,craft,verb,paste,verb,paste,Paste the function body in solve.cpp based on the function definition and docstring below:,0.9502672553062439,True,245,245,True,151657,<tool_call>,0.9502672553062439,40,I,0.025323763489723206,0.9249434918165207,0.9502672553062439,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,751,1,245,1
2376,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_149.txt,codecontests_cpp_149.txt,codecontests,cpp,149,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,cf7f03bdf018b9d86adbe52ee449495fdd54045c,1101,codecontests,149,codecontests_cpp_149,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_149.txt,datasets_extra_1500,149,,,False,False,,,codecontests_cpp_652.txt,formulate,verb,formulate,0.0001610107719898224,11,40,I,0.6983469128608704,1249,To,0.20007973909378052,0.49826717376708984,Formulate the function body in solve.cpp based on the function definition and docstring below:,71a2d1e4261e04a7b5ec54061e08d1866fad1dd7,formulate,verb,prefill,verb,prefill,Prefill the function body in solve.cpp based on the function definition and docstring below:,0.8017406463623047,True,272,272,True,151657,<tool_call>,0.8017406463623047,40,I,0.12295090407133102,0.6787897422909737,0.8017406463623047,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,755,1,272,1
2377,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_15.txt,codecontests_cpp_15.txt,codecontests,cpp,15,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,398a837d9a811cdee3338554b55491c1c9309fdc,1120,codecontests,15,codecontests_cpp_15,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_15.txt,datasets_extra_1500,15,,,False,False,,,codecontests_cpp_653.txt,build,verb,build,0.018538467586040497,3,40,I,0.8932333588600159,1249,To,0.0571025013923645,0.8361308574676514,Build the function body in solve.cpp based on the function definition and docstring below:,ed41a302a99876a30c168afe7ef3c4ce582d6ba7,build,verb,prepare,verb,prepare,Prepare the function body in solve.cpp based on the function definition and docstring below:,0.8892216682434082,True,273,273,True,151657,<tool_call>,0.8892216682434082,40,I,0.09372327476739883,0.7954983934760094,0.8892216682434082,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,756,1,273,1
2378,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_150.txt,codecontests_cpp_150.txt,codecontests,cpp,150,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,a17d73e82257b06d75ff7b7558872f4590a0e54c,1048,codecontests,150,codecontests_cpp_150,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_150.txt,datasets_extra_1500,150,,,False,False,,,codecontests_cpp_654.txt,craft,verb,craft,0.007158935070037842,4,40,I,0.7302312850952148,1249,To,0.1846313774585724,0.5455999076366425,Craft the function body in solve.cpp based on the function definition and docstring below:,bea4932ae6f816c55c78fa54ab99e8b7323000ce,craft,verb,save,verb,save,Save the function body in solve.cpp based on the function definition and docstring below:,0.9961792826652527,True,243,243,True,151657,<tool_call>,0.9961792826652527,40,I,0.0031706204172223806,0.9930086622480303,0.9961792826652527,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,757,1,243,1
2379,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_152.txt,codecontests_cpp_152.txt,codecontests,cpp,152,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,b680ecdbbc7277cd4133c1800a7be1aaff8a9eea,1094,codecontests,152,codecontests_cpp_152,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_152.txt,datasets_extra_1500,152,,,False,False,,,codecontests_cpp_655.txt,craft,verb,craft,0.015601161867380142,4,40,I,0.6633782386779785,1249,To,0.24404321610927582,0.4193350225687027,Craft the function body in solve.cpp based on the function definition and docstring below:,9207a82af27ec30ca9f660405cd2a4b5605c8082,craft,verb,insert,verb,insert,Insert the function body in solve.cpp based on the function definition and docstring below:,0.9925700426101685,True,241,241,True,151657,<tool_call>,0.9925700426101685,40,I,0.004056406673043966,0.9885136359371245,0.9925700426101685,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,759,1,241,1
2380,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_154.txt,codecontests_cpp_154.txt,codecontests,cpp,154,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,9b75db2e9106d51f4f4728e98ceccaea2fcafe2d,1089,codecontests,154,codecontests_cpp_154,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_154.txt,datasets_extra_1500,154,,,False,False,,,codecontests_cpp_656.txt,build,verb,build,0.02157105691730976,3,40,I,0.8094478845596313,1249,To,0.12413284927606583,0.6853150352835655,Build the function body in solve.cpp based on the function definition and docstring below:,95c6056e390b35e09890b3904b46c5bec859f18e,build,verb,edit,verb,edit,Edit the function body in solve.cpp based on the function definition and docstring below:,0.9349210858345032,True,248,248,True,151657,<tool_call>,0.9349210858345032,40,I,0.05274463817477226,0.8821764476597309,0.9349210858345032,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,761,1,248,1
2381,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_159.txt,codecontests_cpp_159.txt,codecontests,cpp,159,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,903762daa1a999c7cf41d52a248a4ff13f049d8f,1134,codecontests,159,codecontests_cpp_159,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_159.txt,datasets_extra_1500,159,,,False,False,,,codecontests_cpp_657.txt,build,verb,build,0.003646411467343569,4,40,I,0.8922474384307861,1249,To,0.06463418900966644,0.8276132494211197,Build the function body in solve.cpp based on the function definition and docstring below:,d1648e658ba82d5f67272a75c41d16d19c423e5b,build,verb,insert,verb,insert,Insert the function body in solve.cpp based on the function definition and docstring below:,0.9778155088424683,True,268,268,True,151657,<tool_call>,0.9778155088424683,40,I,0.01790931634604931,0.959906192496419,0.9778155088424683,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,766,1,268,1
2382,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_161.txt,codecontests_cpp_161.txt,codecontests,cpp,161,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,dd88103dde1c65f64e6b98a78afc26f30b073345,1084,codecontests,161,codecontests_cpp_161,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_161.txt,datasets_extra_1500,161,,,False,False,,,codecontests_cpp_658.txt,build,verb,build,0.015906166285276413,4,40,I,0.8684472441673279,785,The,0.08077817410230637,0.7876690700650215,Build the function body in solve.cpp based on the function definition and docstring below:,5dce9a47f50ff38c834877ecaad2bef66917fcbc,build,verb,write,verb,write,Write the function body in solve.cpp based on the function definition and docstring below:,0.8165966272354126,True,257,257,True,151657,<tool_call>,0.8165966272354126,40,I,0.16079741716384888,0.6557992100715637,0.8165966272354126,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,769,1,257,1
2383,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_163.txt,codecontests_cpp_163.txt,codecontests,cpp,163,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,ba510eba80b196e89fcb76b1225828406e7e0c4e,1112,codecontests,163,codecontests_cpp_163,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_163.txt,datasets_extra_1500,163,,,False,False,,,codecontests_cpp_659.txt,author,verb,author,0.008326397277414799,4,40,I,0.7495184540748596,785,The,0.11494237929582596,0.6345760747790337,Author the function body in solve.cpp based on the function definition and docstring below:,d3d9780e31032df13f04c7cadac5fb0b29a78e72,author,verb,edit,verb,edit,Edit the function body in solve.cpp based on the function definition and docstring below:,0.9384424090385437,True,249,249,True,151657,<tool_call>,0.9384424090385437,40,I,0.0363873653113842,0.9020550437271595,0.9384424090385437,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,771,1,249,1
2384,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_169.txt,codecontests_cpp_169.txt,codecontests,cpp,169,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,b2bcaa25513ababdccf6336597eec0c98b1facdc,1145,codecontests,169,codecontests_cpp_169,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_169.txt,datasets_extra_1500,169,,,False,False,,,codecontests_cpp_660.txt,author,verb,author,0.01243989635258913,4,40,I,0.8721040487289429,785,The,0.0631750077009201,0.8089290410280228,Author the function body in solve.cpp based on the function definition and docstring below:,212aa212d2a1fc368a12de1e7ef83c3770b87461,author,verb,write,verb,write,Write the function body in solve.cpp based on the function definition and docstring below:,0.8703974485397339,True,307,307,True,151657,<tool_call>,0.8703974485397339,40,I,0.11779547482728958,0.7526019737124443,0.8703974485397339,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,777,1,307,1
2385,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_17.txt,codecontests_cpp_17.txt,codecontests,cpp,17,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,79319d0925f5abf24b35a8bb9bf211545b8dfd48,1091,codecontests,17,codecontests_cpp_17,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_17.txt,datasets_extra_1500,17,,,False,False,,,codecontests_cpp_661.txt,build out,phrase,build_out,0.004076113924384117,4,40,I,0.8801956176757812,785,The,0.0637611523270607,0.8164344653487206,Build out the function body in solve.cpp based on the function definition and docstring below:,82c6c0f653c1b78e4ee51849768bebc3e590ff0c,build out,phrase,write out,phrase,write_out,Write out the function body in solve.cpp based on the function definition and docstring below:,0.9768480658531189,True,236,236,True,151657,<tool_call>,0.9768480658531189,40,I,0.010851802304387093,0.9659962635487318,0.9768480658531189,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,778,2,236,2
2386,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_175.txt,codecontests_cpp_175.txt,codecontests,cpp,175,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,e048c14245a3e2e52660fed6df02b2b3d427d04b,1115,codecontests,175,codecontests_cpp_175,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_175.txt,datasets_extra_1500,175,,,False,False,,,codecontests_cpp_662.txt,supply,verb,supply,0.003944425843656063,4,40,I,0.8517587780952454,1249,To,0.06991662085056305,0.7818421572446823,Supply the function body in solve.cpp based on the function definition and docstring below:,401376801f4ae7e1592c771c175e508fc10919b2,supply,verb,append,verb,append,Append the function body in solve.cpp based on the function definition and docstring below:,0.9879972338676453,True,245,245,True,151657,<tool_call>,0.9879972338676453,40,I,0.007543451618403196,0.9804537822492421,0.9879972338676453,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,784,1,245,1
2387,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_176.txt,codecontests_cpp_176.txt,codecontests,cpp,176,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,ed969cf378057f27ae306a7a93f8dc2aa0564eb0,1074,codecontests,176,codecontests_cpp_176,/root/autodl-tmp/datasets_extra_1500/codecontests_cpp_176.txt,datasets_extra_1500,176,,,False,False,,,codecontests_cpp_663.txt,craft,verb,craft,0.028264876455068588,4,40,I,0.7289607524871826,1249,To,0.1626531183719635,0.5663076341152191,Craft the function body in solve.cpp based on the function definition and docstring below:,7bcccd8ff76addaf0550f713c2bb88dc00bb4507,craft,verb,write,verb,write,Write the function body in solve.cpp based on the function definition and docstring below:,0.8450046181678772,True,238,238,True,151657,<tool_call>,0.8450046181678772,40,I,0.11435893923044205,0.7306456789374352,0.8450046181678772,1,True,True,datasets_extra_1500,extra600_20260312,codecontests_cpp,785,1,238,1
