global_row_id,source_path,source_filename,dataset_name,language,sample_index,template_kind,original_first_user_line,original_prompt_sha1,original_prompt_char_length,dataset,split_local_id,original_source_id,original_source_path,original_source_split,original_source_row_index,rule_based_validation_passed,llm_audit_passed,repaired,replaced,mbpp_explicit_sanitized_subset,mbpp_sanitization_source,output_filename,assigned_candidate,assigned_candidate_type,assigned_candidate_slug,assigned_tool_call_prob,assigned_tool_call_rank,assigned_top1_token_id,assigned_top1_token_str,assigned_top1_prob,assigned_top2_token_id,assigned_top2_token_str,assigned_top2_prob,assigned_top1_top2_prob_gap,assigned_rendered_first_user_line,assigned_prompt_sha1,source_pool,selection_batch,extra_group,extra_row_id,assigned_candidate_word_count,assigned_prompt_token_length
2011,/root/autodl-tmp/datasets_extra_1500/apps_python_131.txt,apps_python_131.txt,apps,python,131,solve.py,Write the function body in solve.py based on the function definition and docstring below:,02f7fd56953435b939c117523e9e23d3ff7b027b,1036,apps,131,apps_python_131,/root/autodl-tmp/datasets_extra_1500/apps_python_131.txt,datasets_extra_1500,131,,,False,False,,,apps_python_163.txt,independently develop,phrase,independently_develop,0.0027907926123589277,5,40,I,0.6026433706283569,1249,To,0.36552169919013977,0.23712167143821716,Independently develop the function body in solve.py based on the function definition and docstring below:,9ed2fcc979cfda1afbce6d44d5566be53069882b,datasets_extra_1500,extra600_20260312,apps_python,36.0,2.0,229.0
2012,/root/autodl-tmp/datasets_extra_1500/apps_python_132.txt,apps_python_132.txt,apps,python,132,solve.py,Write the function body in solve.py based on the function definition and docstring below:,5e962b4e770731008b276dcf6471c5a268c26b86,1061,apps,132,apps_python_132,/root/autodl-tmp/datasets_extra_1500/apps_python_132.txt,datasets_extra_1500,132,,,False,False,,,apps_python_164.txt,implement,verb,implement,0.0010902209905907512,6,40,I,0.9311127066612244,785,The,0.03186092525720596,0.8992517814040184,Implement the function body in solve.py based on the function definition and docstring below:,9179b6f293c3794568939fd890550611afb4f61f,datasets_extra_1500,extra600_20260312,apps_python,37.0,1.0,239.0
2014,/root/autodl-tmp/datasets_extra_1500/apps_python_135.txt,apps_python_135.txt,apps,python,135,solve.py,Write the function body in solve.py based on the function definition and docstring below:,45250a449982ba1b84729f5eb9e60a30a5e69ac5,994,apps,135,apps_python_135,/root/autodl-tmp/datasets_extra_1500/apps_python_135.txt,datasets_extra_1500,135,,,False,False,,,apps_python_166.txt,independently develop,phrase,independently_develop,0.015071408823132515,3,40,I,0.9324349761009216,1249,To,0.040968332439661026,0.8914666436612606,Independently develop the function body in solve.py based on the function definition and docstring below:,e41e2a286ea5072aeabb440affe39aace87e3bc1,datasets_extra_1500,extra600_20260312,apps_python,40.0,2.0,212.0
2015,/root/autodl-tmp/datasets_extra_1500/apps_python_137.txt,apps_python_137.txt,apps,python,137,solve.py,Write the function body in solve.py based on the function definition and docstring below:,371d52de31872a8e6df67bfb8dda6dc277baaff7,1051,apps,137,apps_python_137,/root/autodl-tmp/datasets_extra_1500/apps_python_137.txt,datasets_extra_1500,137,,,False,False,,,apps_python_167.txt,independently develop,phrase,independently_develop,0.0031592894811183214,5,40,I,0.7730526328086853,1249,To,0.1954583078622818,0.5775943249464035,Independently develop the function body in solve.py based on the function definition and docstring below:,7befdf4ab3a3c08c9dca5cadd3c4982deefd6c5a,datasets_extra_1500,extra600_20260312,apps_python,42.0,2.0,227.0
2017,/root/autodl-tmp/datasets_extra_1500/apps_python_142.txt,apps_python_142.txt,apps,python,142,solve.py,Write the function body in solve.py based on the function definition and docstring below:,53d87f6e5d644fad1b4014a6408e69c46e0d6a71,946,apps,142,apps_python_142,/root/autodl-tmp/datasets_extra_1500/apps_python_142.txt,datasets_extra_1500,142,,,False,False,,,apps_python_169.txt,supply,verb,supply,0.0073073627427220345,5,40,I,0.9570757150650024,785,The,0.009382839314639568,0.9476928757503629,Supply the function body in solve.py based on the function definition and docstring below:,f2580acc2fc7a7eec761c775d4af05058b283459,datasets_extra_1500,extra600_20260312,apps_python,48.0,1.0,215.0
2018,/root/autodl-tmp/datasets_extra_1500/apps_python_143.txt,apps_python_143.txt,apps,python,143,solve.py,Write the function body in solve.py based on the function definition and docstring below:,936243e64504600ba3ef4f2e46f32fd9e700e94f,979,apps,143,apps_python_143,/root/autodl-tmp/datasets_extra_1500/apps_python_143.txt,datasets_extra_1500,143,,,False,False,,,apps_python_170.txt,carefully implement,phrase,carefully_implement,0.008373267948627472,3,40,I,0.854096531867981,1249,To,0.11558939516544342,0.7385071367025375,Carefully implement the function body in solve.py based on the function definition and docstring below:,749ed7469d7da7c8d47fb2816889c4ae25050c67,datasets_extra_1500,extra600_20260312,apps_python,49.0,2.0,214.0
2019,/root/autodl-tmp/datasets_extra_1500/apps_python_144.txt,apps_python_144.txt,apps,python,144,solve.py,Write the function body in solve.py based on the function definition and docstring below:,b1623bc4fe5b58aa14a2122d4283e73d67a75b5a,974,apps,144,apps_python_144,/root/autodl-tmp/datasets_extra_1500/apps_python_144.txt,datasets_extra_1500,144,,,False,False,,,apps_python_171.txt,build out,phrase,build_out,0.015049003064632416,3,40,I,0.9310488104820251,10061,Let,0.017052754759788513,0.9139960557222366,Build out the function body in solve.py based on the function definition and docstring below:,18079d414dd447013e1ec140aff1a175cbcf4042,datasets_extra_1500,extra600_20260312,apps_python,50.0,2.0,213.0
2020,/root/autodl-tmp/datasets_extra_1500/apps_python_157.txt,apps_python_157.txt,apps,python,157,solve.py,Write the function body in solve.py based on the function definition and docstring below:,364e984f4e1a797210f8bd263fff5d902dded09c,1105,apps,157,apps_python_157,/root/autodl-tmp/datasets_extra_1500/apps_python_157.txt,datasets_extra_1500,157,,,False,False,,,apps_python_172.txt,manually develop,phrase,manually_develop,0.008688241243362427,6,40,I,0.8862246870994568,1249,To,0.056654445827007294,0.8295702412724495,Manually develop the function body in solve.py based on the function definition and docstring below:,5fa735a7169a21c9e553079379814f4c9e3bc1ec,datasets_extra_1500,extra600_20260312,apps_python,64.0,2.0,251.0
2021,/root/autodl-tmp/datasets_extra_1500/apps_python_158.txt,apps_python_158.txt,apps,python,158,solve.py,Write the function body in solve.py based on the function definition and docstring below:,13f3eec8dfa106c0373b027d522114057885efea,955,apps,158,apps_python_158,/root/autodl-tmp/datasets_extra_1500/apps_python_158.txt,datasets_extra_1500,158,,,False,False,,,apps_python_173.txt,supply,verb,supply,0.0025340323336422443,7,40,I,0.9021780490875244,8420,Here,0.057674311101436615,0.8445037379860878,Supply the function body in solve.py based on the function definition and docstring below:,47039f90615faa1b56fb510f2a543df74dc6ff13,datasets_extra_1500,extra600_20260312,apps_python,65.0,1.0,212.0
2022,/root/autodl-tmp/datasets_extra_1500/apps_python_159.txt,apps_python_159.txt,apps,python,159,solve.py,Write the function body in solve.py based on the function definition and docstring below:,1be746f81c453de23da83c51ab2719116f0acc6e,978,apps,159,apps_python_159,/root/autodl-tmp/datasets_extra_1500/apps_python_159.txt,datasets_extra_1500,159,,,False,False,,,apps_python_174.txt,craft,verb,craft,0.005870779976248741,5,40,I,0.7689204812049866,1249,To,0.1715693473815918,0.5973511338233948,Craft the function body in solve.py based on the function definition and docstring below:,52c4a6f37ed81decf02f58e58057fb37deb8c460,datasets_extra_1500,extra600_20260312,apps_python,66.0,1.0,219.0
2023,/root/autodl-tmp/datasets_extra_1500/apps_python_16.txt,apps_python_16.txt,apps,python,16,solve.py,Write the function body in solve.py based on the function definition and docstring below:,7d23b1d566e04ab8d80b315ec304e24734ab1e7b,993,apps,16,apps_python_16,/root/autodl-tmp/datasets_extra_1500/apps_python_16.txt,datasets_extra_1500,16,,,False,False,,,apps_python_175.txt,manually develop,phrase,manually_develop,0.010427500121295452,4,40,I,0.9386537075042725,1249,To,0.019481133669614792,0.9191725738346577,Manually develop the function body in solve.py based on the function definition and docstring below:,c296c03c0ce63c4406869ba35a719ed8397c312d,datasets_extra_1500,extra600_20260312,apps_python,67.0,2.0,229.0
2024,/root/autodl-tmp/datasets_extra_1500/apps_python_160.txt,apps_python_160.txt,apps,python,160,solve.py,Write the function body in solve.py based on the function definition and docstring below:,dc352582c816539a5b2fb84529c918ca86f88263,996,apps,160,apps_python_160,/root/autodl-tmp/datasets_extra_1500/apps_python_160.txt,datasets_extra_1500,160,,,False,False,,,apps_python_176.txt,carefully implement,phrase,carefully_implement,0.0018159374594688416,5,40,I,0.9406789541244507,1249,To,0.0364740788936615,0.9042048752307892,Carefully implement the function body in solve.py based on the function definition and docstring below:,6fdfa48dcb6db0e5aaf919be705ccb29e05ad152,datasets_extra_1500,extra600_20260312,apps_python,68.0,2.0,225.0
2026,/root/autodl-tmp/datasets_extra_1500/apps_python_168.txt,apps_python_168.txt,apps,python,168,solve.py,Write the function body in solve.py based on the function definition and docstring below:,0ac5fbc6af81404700a5a7af4cd0ffa3658c3839,937,apps,168,apps_python_168,/root/autodl-tmp/datasets_extra_1500/apps_python_168.txt,datasets_extra_1500,168,,,False,False,,,apps_python_178.txt,carefully implement,phrase,carefully_implement,0.019432593137025833,2,40,I,0.9363147616386414,151657,<tool_call>,0.019432593137025833,0.9168821685016155,Carefully implement the function body in solve.py based on the function definition and docstring below:,1fc05c13e0699a1e58bf58c5b970cd48761163d0,datasets_extra_1500,extra600_20260312,apps_python,76.0,2.0,212.0
2027,/root/autodl-tmp/datasets_extra_1500/apps_python_174.txt,apps_python_174.txt,apps,python,174,solve.py,Write the function body in solve.py based on the function definition and docstring below:,f30d8b0efa0714d8caeef6b4617c0ffcb5fbc09e,982,apps,174,apps_python_174,/root/autodl-tmp/datasets_extra_1500/apps_python_174.txt,datasets_extra_1500,174,,,False,False,,,apps_python_179.txt,devise,verb,devise,0.018999317660927773,2,40,I,0.9154383540153503,1249,To,0.018999317660927773,0.8964390363544226,Devise the function body in solve.py based on the function definition and docstring below:,c67e997952a43e0c25262c900d4c0d3bbc85a088,datasets_extra_1500,extra600_20260312,apps_python,83.0,1.0,236.0
2028,/root/autodl-tmp/datasets_extra_1500/apps_python_175.txt,apps_python_175.txt,apps,python,175,solve.py,Write the function body in solve.py based on the function definition and docstring below:,5de287b8217bb3199bfec5bd57fe56a62a55cf48,980,apps,175,apps_python_175,/root/autodl-tmp/datasets_extra_1500/apps_python_175.txt,datasets_extra_1500,175,,,False,False,,,apps_python_180.txt,formulate,verb,formulate,0.004595862235873938,5,40,I,0.7729052305221558,8420,Here,0.11852885037660599,0.6543763801455498,Formulate the function body in solve.py based on the function definition and docstring below:,dad84aa5da2a6e8e1b0dead349933d878dcd7c35,datasets_extra_1500,extra600_20260312,apps_python,84.0,1.0,213.0
2029,/root/autodl-tmp/datasets_extra_1500/apps_python_177.txt,apps_python_177.txt,apps,python,177,solve.py,Write the function body in solve.py based on the function definition and docstring below:,93829304f57ea0f9a4d02eefd9d9621e65766caa,996,apps,177,apps_python_177,/root/autodl-tmp/datasets_extra_1500/apps_python_177.txt,datasets_extra_1500,177,,,False,False,,,apps_python_181.txt,develop,verb,develop,0.019357755780220032,2,40,I,0.9327089190483093,151657,<tool_call>,0.019357755780220032,0.9133511632680893,Develop the function body in solve.py based on the function definition and docstring below:,3fcfd4b75672efb82235078804b0160884de953d,datasets_extra_1500,extra600_20260312,apps_python,86.0,1.0,232.0
2030,/root/autodl-tmp/datasets_extra_1500/apps_python_18.txt,apps_python_18.txt,apps,python,18,solve.py,Write the function body in solve.py based on the function definition and docstring below:,775f2e84cc950af6a37722b399981de4f755c482,1046,apps,18,apps_python_18,/root/autodl-tmp/datasets_extra_1500/apps_python_18.txt,datasets_extra_1500,18,,,False,False,,,apps_python_182.txt,independently develop,phrase,independently_develop,0.009278038516640663,3,40,I,0.9463855624198914,1249,To,0.028578367084264755,0.9178071953356266,Independently develop the function body in solve.py based on the function definition and docstring below:,dd50e9bca77631f88b57744dd820fa295c5f4d08,datasets_extra_1500,extra600_20260312,apps_python,89.0,2.0,228.0
2031,/root/autodl-tmp/datasets_extra_1500/apps_python_180.txt,apps_python_180.txt,apps,python,180,solve.py,Write the function body in solve.py based on the function definition and docstring below:,d9a52aace021f1d6fe81f743a6d2fad800f639f6,986,apps,180,apps_python_180,/root/autodl-tmp/datasets_extra_1500/apps_python_180.txt,datasets_extra_1500,180,,,False,False,,,apps_python_183.txt,independently develop,phrase,independently_develop,0.0011910004541277885,6,40,I,0.8976620435714722,1249,To,0.08349557220935822,0.814166471362114,Independently develop the function body in solve.py based on the function definition and docstring below:,07b1c134832873cad8b1b727d3eeea7e12504957,datasets_extra_1500,extra600_20260312,apps_python,90.0,2.0,210.0
2032,/root/autodl-tmp/datasets_extra_1500/apps_python_184.txt,apps_python_184.txt,apps,python,184,solve.py,Write the function body in solve.py based on the function definition and docstring below:,c4a5c9da7411398090f2d7e5e3ea41fa69b88042,955,apps,184,apps_python_184,/root/autodl-tmp/datasets_extra_1500/apps_python_184.txt,datasets_extra_1500,184,,,False,False,,,apps_python_184.txt,supply,verb,supply,0.00551547622308135,5,40,I,0.7223848700523376,8420,Here,0.23452404141426086,0.4878608286380768,Supply the function body in solve.py based on the function definition and docstring below:,b02818f781869d1c7c8e5af825909963a6ed2a00,datasets_extra_1500,extra600_20260312,apps_python,94.0,1.0,212.0
2033,/root/autodl-tmp/datasets_extra_1500/apps_python_186.txt,apps_python_186.txt,apps,python,186,solve.py,Write the function body in solve.py based on the function definition and docstring below:,721543d6d8c34691af7a5df3f4b17d39ac9fb65f,973,apps,186,apps_python_186,/root/autodl-tmp/datasets_extra_1500/apps_python_186.txt,datasets_extra_1500,186,,,False,False,,,apps_python_185.txt,properly develop,phrase,properly_develop,0.02072644792497158,3,40,I,0.8813110589981079,1249,To,0.06384195387363434,0.8174691051244736,Properly develop the function body in solve.py based on the function definition and docstring below:,29d2cd704c5f1cb567fb1180c31cc607456ebacc,datasets_extra_1500,extra600_20260312,apps_python,96.0,2.0,226.0
2034,/root/autodl-tmp/datasets_extra_1500/apps_python_19.txt,apps_python_19.txt,apps,python,19,solve.py,Write the function body in solve.py based on the function definition and docstring below:,6b6d456da072075d2775d006b9fdeb622d8a20b8,954,apps,19,apps_python_19,/root/autodl-tmp/datasets_extra_1500/apps_python_19.txt,datasets_extra_1500,19,,,False,False,,,apps_python_186.txt,independently develop,phrase,independently_develop,0.00954333133995533,3,1249,To,0.5210482478141785,40,I,0.45982345938682556,0.061224788427352905,Independently develop the function body in solve.py based on the function definition and docstring below:,a4eff3a3b74c7e8e9c96595a765e599a25366545,datasets_extra_1500,extra600_20260312,apps_python,100.0,2.0,210.0
2035,/root/autodl-tmp/datasets_extra_1500/apps_python_193.txt,apps_python_193.txt,apps,python,193,solve.py,Write the function body in solve.py based on the function definition and docstring below:,c5d0c751fabc94ce3f7282159a9fce0c4602f860,953,apps,193,apps_python_193,/root/autodl-tmp/datasets_extra_1500/apps_python_193.txt,datasets_extra_1500,193,,,False,False,,,apps_python_187.txt,manually develop,phrase,manually_develop,0.017221972346305847,2,40,I,0.9402878880500793,1249,To,0.017221972346305847,0.9230659157037735,Manually develop the function body in solve.py based on the function definition and docstring below:,43cef0d27d27c98841f5514e303362eafac24204,datasets_extra_1500,extra600_20260312,apps_python,104.0,2.0,220.0
2036,/root/autodl-tmp/datasets_extra_1500/apps_python_194.txt,apps_python_194.txt,apps,python,194,solve.py,Write the function body in solve.py based on the function definition and docstring below:,2c061da4c1d9cf38c51be679c8457870f916fc21,995,apps,194,apps_python_194,/root/autodl-tmp/datasets_extra_1500/apps_python_194.txt,datasets_extra_1500,194,,,False,False,,,apps_python_188.txt,implement,verb,implement,0.001234225812368095,6,40,I,0.9302411079406738,1249,To,0.05248061567544937,0.8777604922652245,Implement the function body in solve.py based on the function definition and docstring below:,e83387c77af42836f9586fb40a9c66a199828d54,datasets_extra_1500,extra600_20260312,apps_python,105.0,1.0,231.0
2038,/root/autodl-tmp/datasets_extra_1500/apps_python_197.txt,apps_python_197.txt,apps,python,197,solve.py,Write the function body in solve.py based on the function definition and docstring below:,b03b7e498222a226a32dc0756f9bf6a8d95ef729,1089,apps,197,apps_python_197,/root/autodl-tmp/datasets_extra_1500/apps_python_197.txt,datasets_extra_1500,197,,,False,False,,,apps_python_190.txt,implement,verb,implement,0.0015049827052280307,4,40,I,0.883402943611145,785,The,0.09310998767614365,0.7902929559350014,Implement the function body in solve.py based on the function definition and docstring below:,38da54e595a7a3f9590292cf4dfc82144b21decb,datasets_extra_1500,extra600_20260312,apps_python,108.0,1.0,243.0
2039,/root/autodl-tmp/datasets_extra_1500/apps_python_198.txt,apps_python_198.txt,apps,python,198,solve.py,Write the function body in solve.py based on the function definition and docstring below:,d51bdbb39ecad59748ac6fea6e47a44b48c29716,1027,apps,198,apps_python_198,/root/autodl-tmp/datasets_extra_1500/apps_python_198.txt,datasets_extra_1500,198,,,False,False,,,apps_python_191.txt,implement,verb,implement,0.011831150390207767,4,40,I,0.9398646950721741,1249,To,0.019506270065903664,0.9203584250062704,Implement the function body in solve.py based on the function definition and docstring below:,4ede22c8770a9c24887af0250fa210695246e612,datasets_extra_1500,extra600_20260312,apps_python,109.0,1.0,218.0
2040,/root/autodl-tmp/datasets_extra_1500/apps_python_201.txt,apps_python_201.txt,apps,python,201,solve.py,Write the function body in solve.py based on the function definition and docstring below:,951cc57093cc99ec8fab17ae7947a56780589346,990,apps,201,apps_python_201,/root/autodl-tmp/datasets_extra_1500/apps_python_201.txt,datasets_extra_1500,201,,,False,False,,,apps_python_192.txt,design,verb,design,0.014483778737485409,4,40,I,0.8960796594619751,8420,Here,0.034744780510663986,0.8613348789513111,Design the function body in solve.py based on the function definition and docstring below:,083e779ac7f967f9293fe84d8b3fc9095c5d4bae,datasets_extra_1500,extra600_20260312,apps_python,114.0,1.0,244.0
2041,/root/autodl-tmp/datasets_extra_1500/apps_python_202.txt,apps_python_202.txt,apps,python,202,solve.py,Write the function body in solve.py based on the function definition and docstring below:,a7c22ccbab0e10ed89a5e9101c9a0a36bc674815,950,apps,202,apps_python_202,/root/autodl-tmp/datasets_extra_1500/apps_python_202.txt,datasets_extra_1500,202,,,False,False,,,apps_python_193.txt,implement,verb,implement,0.008478273637592793,5,40,I,0.7631899118423462,1249,To,0.17029067873954773,0.5928992331027985,Implement the function body in solve.py based on the function definition and docstring below:,41752ab2278701d85ca7dbc1bce27ab874781689,datasets_extra_1500,extra600_20260312,apps_python,115.0,1.0,206.0
2042,/root/autodl-tmp/datasets_extra_1500/apps_python_203.txt,apps_python_203.txt,apps,python,203,solve.py,Write the function body in solve.py based on the function definition and docstring below:,cc46e28fcc6f670ee54f67a77428838539a2359a,1092,apps,203,apps_python_203,/root/autodl-tmp/datasets_extra_1500/apps_python_203.txt,datasets_extra_1500,203,,,False,False,,,apps_python_194.txt,devise,verb,devise,0.010727768763899803,7,40,I,0.7520745992660522,1249,To,0.14809226989746094,0.6039823293685913,Devise the function body in solve.py based on the function definition and docstring below:,a6e65d7be576634a6b13888953e97136bfa7e6b4,datasets_extra_1500,extra600_20260312,apps_python,116.0,1.0,244.0
2043,/root/autodl-tmp/datasets_extra_1500/apps_python_207.txt,apps_python_207.txt,apps,python,207,solve.py,Write the function body in solve.py based on the function definition and docstring below:,893960ce677258176159f5bd18880a8f89c82cfd,977,apps,207,apps_python_207,/root/autodl-tmp/datasets_extra_1500/apps_python_207.txt,datasets_extra_1500,207,,,False,False,,,apps_python_195.txt,independently develop,phrase,independently_develop,0.003137886058539152,4,40,I,0.7678154110908508,1249,To,0.2199828028678894,0.5478326082229614,Independently develop the function body in solve.py based on the function definition and docstring below:,1490aa152c1f0c13ff7ea9a197d72ccaec4411aa,datasets_extra_1500,extra600_20260312,apps_python,120.0,2.0,212.0
2044,/root/autodl-tmp/datasets_extra_1500/apps_python_209.txt,apps_python_209.txt,apps,python,209,solve.py,Write the function body in solve.py based on the function definition and docstring below:,b84333b4b270e27d8d3c961746f95440dd653ec1,1028,apps,209,apps_python_209,/root/autodl-tmp/datasets_extra_1500/apps_python_209.txt,datasets_extra_1500,209,,,False,False,,,apps_python_196.txt,implement,verb,implement,0.01324439886957407,3,40,I,0.9285039901733398,785,The,0.03177165985107422,0.8967323303222656,Implement the function body in solve.py based on the function definition and docstring below:,85e99ca169b9816313d2466a274ec63c7d539687,datasets_extra_1500,extra600_20260312,apps_python,122.0,1.0,227.0
2045,/root/autodl-tmp/datasets_extra_1500/apps_python_21.txt,apps_python_21.txt,apps,python,21,solve.py,Write the function body in solve.py based on the function definition and docstring below:,3d36d715437aa69bb735b2b1798c888024964645,1045,apps,21,apps_python_21,/root/autodl-tmp/datasets_extra_1500/apps_python_21.txt,datasets_extra_1500,21,,,False,False,,,apps_python_197.txt,manually develop,phrase,manually_develop,0.0031833150424063206,6,40,I,0.7789314985275269,1249,To,0.1969447284936905,0.5819867700338364,Manually develop the function body in solve.py based on the function definition and docstring below:,7c6366c6769d3aad7ef1d8757ede3dd35863f926,datasets_extra_1500,extra600_20260312,apps_python,123.0,2.0,244.0
2046,/root/autodl-tmp/datasets_extra_1500/apps_python_210.txt,apps_python_210.txt,apps,python,210,solve.py,Write the function body in solve.py based on the function definition and docstring below:,691d6223abe3ccfbc048462069d3bb86e27d7b72,1027,apps,210,apps_python_210,/root/autodl-tmp/datasets_extra_1500/apps_python_210.txt,datasets_extra_1500,210,,,False,False,,,apps_python_198.txt,manually develop,phrase,manually_develop,0.017968956381082535,3,40,I,0.8657928109169006,1249,To,0.08053126931190491,0.7852615416049957,Manually develop the function body in solve.py based on the function definition and docstring below:,37814ef535df1b8a870365f6de49631a72c32165,datasets_extra_1500,extra600_20260312,apps_python,124.0,2.0,228.0
2047,/root/autodl-tmp/datasets_extra_1500/apps_python_22.txt,apps_python_22.txt,apps,python,22,solve.py,Write the function body in solve.py based on the function definition and docstring below:,848ec8733246ee55cc45025800a66904aff967ee,961,apps,22,apps_python_22,/root/autodl-tmp/datasets_extra_1500/apps_python_22.txt,datasets_extra_1500,22,,,False,False,,,apps_python_199.txt,supply,verb,supply,0.007985562086105347,4,40,I,0.9230054616928101,1249,To,0.04595373943448067,0.8770517222583294,Supply the function body in solve.py based on the function definition and docstring below:,bc88a9570a11ebcd3b0163acbf6e445114067a3a,datasets_extra_1500,extra600_20260312,apps_python,134.0,1.0,222.0
2048,/root/autodl-tmp/datasets_extra_1500/apps_python_221.txt,apps_python_221.txt,apps,python,221,solve.py,Write the function body in solve.py based on the function definition and docstring below:,3e2b165da370f9c35c175215ad5c15d46e8cb772,1057,apps,221,apps_python_221,/root/autodl-tmp/datasets_extra_1500/apps_python_221.txt,datasets_extra_1500,221,,,False,False,,,apps_python_200.txt,manually develop,phrase,manually_develop,0.0021785886492580175,7,40,I,0.7756313681602478,1249,To,0.1961103230714798,0.579521045088768,Manually develop the function body in solve.py based on the function definition and docstring below:,d869289e1dbbd5c4e7562e4e1366de070baa7de6,datasets_extra_1500,extra600_20260312,apps_python,136.0,2.0,243.0
2049,/root/autodl-tmp/datasets_extra_1500/apps_python_222.txt,apps_python_222.txt,apps,python,222,solve.py,Write the function body in solve.py based on the function definition and docstring below:,d34932f558480e46172f15902181277ca5d3c252,954,apps,222,apps_python_222,/root/autodl-tmp/datasets_extra_1500/apps_python_222.txt,datasets_extra_1500,222,,,False,False,,,apps_python_201.txt,supply,verb,supply,0.0036779558286070824,7,40,I,0.8999661207199097,785,The,0.03954175487160683,0.8604243658483028,Supply the function body in solve.py based on the function definition and docstring below:,f545775040f960531d15c2a5f09b5c8b8496cce9,datasets_extra_1500,extra600_20260312,apps_python,137.0,1.0,210.0
2050,/root/autodl-tmp/datasets_extra_1500/apps_python_224.txt,apps_python_224.txt,apps,python,224,solve.py,Write the function body in solve.py based on the function definition and docstring below:,85e08ce7d7d0aed6715cc0959a6bac255aa41eed,975,apps,224,apps_python_224,/root/autodl-tmp/datasets_extra_1500/apps_python_224.txt,datasets_extra_1500,224,,,False,False,,,apps_python_202.txt,independently develop,phrase,independently_develop,0.0184644665569067,3,40,I,0.889667809009552,1249,To,0.08275199681520462,0.8069158121943474,Independently develop the function body in solve.py based on the function definition and docstring below:,bc425d3028860adfc6a234ca2d4ccb57aa3a9a64,datasets_extra_1500,extra600_20260312,apps_python,139.0,2.0,212.0
2051,/root/autodl-tmp/datasets_extra_1500/apps_python_226.txt,apps_python_226.txt,apps,python,226,solve.py,Write the function body in solve.py based on the function definition and docstring below:,7adc8223b29b559d8a04083ed2350435d79626a7,987,apps,226,apps_python_226,/root/autodl-tmp/datasets_extra_1500/apps_python_226.txt,datasets_extra_1500,226,,,False,False,,,apps_python_203.txt,devise,verb,devise,0.0021292669698596,7,40,I,0.6689957976341248,1249,To,0.27887892723083496,0.3901168704032898,Devise the function body in solve.py based on the function definition and docstring below:,fdd712e6644cf08252e1be571f8c2aae433ff9a1,datasets_extra_1500,extra600_20260312,apps_python,141.0,1.0,210.0
2052,/root/autodl-tmp/datasets_extra_1500/apps_python_228.txt,apps_python_228.txt,apps,python,228,solve.py,Write the function body in solve.py based on the function definition and docstring below:,d9cef8749e7010c9ddd795f7f8da6844d1c968e1,1029,apps,228,apps_python_228,/root/autodl-tmp/datasets_extra_1500/apps_python_228.txt,datasets_extra_1500,228,,,False,False,,,apps_python_204.txt,properly develop,phrase,properly_develop,0.006706367712467909,4,40,I,0.8783608675003052,1249,To,0.09257854521274567,0.7857823222875595,Properly develop the function body in solve.py based on the function definition and docstring below:,6644520c6c38ea73bd485621abf49a28924adc17,datasets_extra_1500,extra600_20260312,apps_python,143.0,2.0,232.0
2053,/root/autodl-tmp/datasets_extra_1500/apps_python_229.txt,apps_python_229.txt,apps,python,229,solve.py,Write the function body in solve.py based on the function definition and docstring below:,0861a3aebcbdafd95a28d9b2d24c02fda6c0b43b,1079,apps,229,apps_python_229,/root/autodl-tmp/datasets_extra_1500/apps_python_229.txt,datasets_extra_1500,229,,,False,False,,,apps_python_205.txt,compose,verb,compose,0.006685524247586727,4,40,I,0.5310969948768616,785,The,0.2508724629878998,0.2802245318889618,Compose the function body in solve.py based on the function definition and docstring below:,1ceca1da148dbcec6cbd98d372b67eb10e0f45f7,datasets_extra_1500,extra600_20260312,apps_python,144.0,1.0,239.0
2054,/root/autodl-tmp/datasets_extra_1500/apps_python_231.txt,apps_python_231.txt,apps,python,231,solve.py,Write the function body in solve.py based on the function definition and docstring below:,4e1d802860d4ed443578741a2a45fab34b63fab8,981,apps,231,apps_python_231,/root/autodl-tmp/datasets_extra_1500/apps_python_231.txt,datasets_extra_1500,231,,,False,False,,,apps_python_206.txt,build,verb,build,0.0026944500859826803,6,40,I,0.9592907428741455,1249,To,0.015505490824580193,0.9437852520495653,Build the function body in solve.py based on the function definition and docstring below:,f1a486fb8193270b1f8e22aa81629b6633dfa97b,datasets_extra_1500,extra600_20260312,apps_python,147.0,1.0,214.0
2055,/root/autodl-tmp/datasets_extra_1500/apps_python_232.txt,apps_python_232.txt,apps,python,232,solve.py,Write the function body in solve.py based on the function definition and docstring below:,5b424ba00d0d4c9baab5e1dbbc3d47bc9932b305,1056,apps,232,apps_python_232,/root/autodl-tmp/datasets_extra_1500/apps_python_232.txt,datasets_extra_1500,232,,,False,False,,,apps_python_207.txt,build out,phrase,build_out,0.027933288365602493,2,40,I,0.9250234365463257,151657,<tool_call>,0.027933288365602493,0.8970901481807232,Build out the function body in solve.py based on the function definition and docstring below:,1c4465636193b9df34b5fa5ab2d6d1dfc0b3db63,datasets_extra_1500,extra600_20260312,apps_python,148.0,2.0,231.0
